prolific_pid,trial,balance,chosen_number,winner_number,banner_yn,win_status,hot_set_size,outcome_rel_to_hot,choice_hot,regret_chosen,regret_notchosen_winner,regret_notchosen_hot_loser,comp_tries_to_pass,feedback,age,gamble_freq_12mo,hot_reliance,race,gender,ethnicity
P0005,16,0.5599999999999998,12,3,No Banner,Lost,0,NA,Chose Non-Hot,100,100,NA,1,,41,Never,NA,White,Male,Non-Hispanic
P0005,17,0.9099999999999998,23,23,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,1,,41,Never,NA,White,Male,Non-Hispanic
P0005,18,0.8999999999999998,33,10,No Banner,Lost,0,NA,Chose Non-Hot,100,100,NA,1,,41,Never,NA,White,Male,Non-Hispanic
P0005,19,0.8899999999999998,33,8,Banner,Lost,3,nonhot_win_number,Chose Hot,100,100,NA,1,,41,Never,NA,White,Male,Non-Hispanic
P0005,20,0.8799999999999998,7,20,No Banner,Lost,0,NA,Chose Non-Hot,100,100,NA,1,,41,Never,NA,White,Male,Non-Hispanic
P0005,21,0.8699999999999998,10,18,Banner,Lost,3,hot_win_number,Chose Hot,100,100,NA,1,,41,Never,NA,White,Male,Non-Hispanic
P0005,22,1.2199999999999998,3,3,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,1,,41,Never,NA,White,Male,Non-Hispanic
P0005,23,1.2099999999999995,22,3,Banner,Lost,1,nonhot_win_number,Chose Non-Hot,100,100,NA,1,,41,Never,NA,White,Male,Non-Hispanic
P0005,24,1.1999999999999995,31,28,Banner,Lost,1,nonhot_win_number,Chose Hot,100,100,NA,1,,41,Never,NA,White,Male,Non-Hispanic
P0011,1,-0.01,16,11,No Banner,Lost,0,NA,Chose Non-Hot,58,88,NA,1,,35,Never,NA,White,Male,Non-Hispanic
P0011,2,-0.02,11,9,No Banner,Lost,0,NA,Chose Non-Hot,59,87,NA,1,,35,Never,NA,White,Male,Non-Hispanic
P0011,3,-0.03,3,29,Banner,Lost,3,hot_win_number,Chose Hot,86,95,NA,1,,35,Never,NA,White,Male,Non-Hispanic
P0011,4,0.31999999999999995,25,25,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,1,,35,Never,NA,White,Male,Non-Hispanic
P0011,5,0.30999999999999994,28,12,Banner,Lost,1,nonhot_win_number,Chose Hot,40,72,NA,1,,35,Never,NA,White,Male,Non-Hispanic
P0011,6,0.29999999999999993,12,11,Banner,Lost,16,nonhot_win_number,Chose Hot,51,76,NA,1,,35,Never,NA,White,Male,Non-Hispanic
P0011,7,0.2899999999999999,8,32,Banner,Lost,3,nonhot_win_number,Chose Hot,44,78,NA,1,,35,Never,NA,White,Male,Non-Hispanic
P0011,8,0.2799999999999999,9,1,Banner,Lost,2,hot_win_number,Chose Hot,97,100,NA,1,,35,Never,NA,White,Male,Non-Hispanic
P0011,9,0.2699999999999999,35,34,No Banner,Lost,0,NA,Chose Non-Hot,37,65,NA,1,,35,Never,NA,White,Male,Non-Hispanic
P0011,10,0.2599999999999999,20,32,No Banner,Lost,0,NA,Chose Non-Hot,52,74,NA,1,,35,Never,NA,White,Male,Non-Hispanic
P0011,11,0.6099999999999999,18,18,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,1,,35,Never,NA,White,Male,Non-Hispanic
P0011,12,0.5999999999999999,29,16,Banner,Lost,1,nonhot_win_number,Chose Hot,68,81,NA,1,,35,Never,NA,White,Male,Non-Hispanic
P0011,13,0.5899999999999999,30,11,Banner,Lost,8,hot_win_number,Chose Hot,38,65,NA,1,,35,Never,NA,White,Male,Non-Hispanic
P0011,14,0.5799999999999998,25,18,No Banner,Lost,0,NA,Chose Non-Hot,42,69,NA,1,,35,Never,NA,White,Male,Non-Hispanic
P0011,15,0.5699999999999998,18,32,Banner,Lost,16,hot_win_number,Chose Hot,43,71,NA,1,,35,Never,NA,White,Male,Non-Hispanic
P0011,16,0.9199999999999998,15,15,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,1,,35,Never,NA,White,Male,Non-Hispanic
P0011,17,0.9099999999999998,21,3,No Banner,Lost,0,NA,Chose Non-Hot,29,59,NA,1,,35,Never,NA,White,Male,Non-Hispanic
P0011,18,0.8999999999999998,11,9,No Banner,Lost,0,NA,Chose Non-Hot,49,74,NA,1,,35,Never,NA,White,Male,Non-Hispanic
P0011,19,0.8899999999999998,27,14,No Banner,Lost,0,NA,Chose Non-Hot,37,60,NA,1,,35,Never,NA,White,Male,Non-Hispanic
P0011,20,0.8799999999999998,23,9,No Banner,Lost,0,NA,Chose Non-Hot,32,55,NA,1,,35,Never,NA,White,Male,Non-Hispanic
P0011,21,0.8699999999999998,20,36,Banner,Lost,8,nonhot_win_number,Chose Hot,48,67,NA,1,,35,Never,NA,White,Male,Non-Hispanic
P0011,22,1.2199999999999998,22,22,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,1,,35,Never,NA,White,Male,Non-Hispanic
P0011,23,1.2099999999999995,9,23,Banner,Lost,2,nonhot_win_number,Chose Hot,29,52,NA,1,,35,Never,NA,White,Male,Non-Hispanic
P0011,24,1.1999999999999995,27,3,No Banner,Lost,0,NA,Chose Non-Hot,22,57,NA,1,,35,Never,NA,White,Male,Non-Hispanic
P0013,1,-0.01,25,13,No Banner,Lost,0,NA,Chose Non-Hot,51,100,NA,1,,47,Never,NA,White,Male,Non-Hispanic
P0013,2,-0.02,6,16,No Banner,Lost,0,NA,Chose Non-Hot,39,81,NA,1,,47,Never,NA,White,Male,Non-Hispanic
P0013,3,-0.03,2,33,No Banner,Lost,0,NA,Chose Non-Hot,82,83,NA,1,,47,Never,NA,White,Male,Non-Hispanic
P0013,4,-0.04,11,26,Banner,Lost,16,nonhot_win_number,Chose Hot,89,87,NA,1,,47,Never,NA,White,Male,Non-Hispanic
P0013,5,0.31,26,26,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,1,,47,Never,NA,White,Male,Non-Hispanic
P0013,6,0.3,26,12,No Banner,Lost,0,NA,Chose Non-Hot,74,81,NA,1,,47,Never,NA,White,Male,Non-Hispanic
P0013,7,0.29,12,4,Banner,Lost,1,nonhot_win_number,Chose Non-Hot,70,78,NA,1,,47,Never,NA,White,Male,Non-Hispanic
P0013,8,0.27999999999999997,36,8,Banner,Lost,3,hot_win_number,Chose Hot,96,99,NA,1,,47,Never,NA,White,Male,Non-Hispanic
P0013,9,0.6299999999999999,8,8,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,1,,47,Never,NA,White,Male,Non-Hispanic
P0013,10,0.6199999999999999,8,19,No Banner,Lost,0,NA,Chose Non-Hot,83,93,NA,1,,47,Never,NA,White,Male,Non-Hispanic
P0013,11,0.6099999999999999,26,10,No Banner,Lost,0,NA,Chose Non-Hot,84,89,NA,1,,47,Never,NA,White,Male,Non-Hispanic
P0013,12,0.5999999999999999,10,9,No Banner,Lost,0,NA,Chose Non-Hot,89,89,NA,1,,47,Never,NA,White,Male,Non-Hispanic
P0013,13,0.5899999999999999,23,32,Banner,Lost,2,nonhot_win_number,Chose Hot,87,88,NA,1,,47,Never,NA,White,Male,Non-Hispanic
P0013,14,0.5799999999999998,11,33,Banner,Lost,16,hot_win_number,Chose Hot,88,89,NA,1,,47,Never,NA,White,Male,Non-Hispanic
P0013,15,0.9299999999999998,32,32,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,1,,47,Never,NA,White,Male,Non-Hispanic
P0013,16,0.9199999999999998,32,22,Banner,Lost,8,nonhot_win_number,Chose Non-Hot,33,35,NA,1,,47,Never,NA,White,Male,Non-Hispanic
P0013,17,0.9099999999999998,10,4,No Banner,Lost,0,NA,Chose Non-Hot,90,90,NA,1,,47,Never,NA,White,Male,Non-Hispanic
P0013,18,0.8999999999999998,4,2,Banner,Lost,1,nonhot_win_number,Chose Non-Hot,56,59,NA,1,,47,Never,NA,White,Male,Non-Hispanic
P0013,19,0.8899999999999998,2,17,Banner,Lost,3,nonhot_win_number,Chose Hot,92,88,NA,1,,47,Never,NA,White,Male,Non-Hispanic
P0013,20,0.8799999999999998,16,24,No Banner,Lost,0,NA,Chose Non-Hot,31,32,NA,1,,47,Never,NA,White,Male,Non-Hispanic
P0013,21,0.8699999999999998,24,18,No Banner,Lost,0,NA,Chose Non-Hot,47,60,NA,1,,47,Never,NA,White,Male,Non-Hispanic
P0013,22,1.2199999999999998,18,18,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,1,,47,Never,NA,White,Male,Non-Hispanic
P0013,23,1.2099999999999995,20,4,Banner,Lost,8,hot_win_number,Chose Hot,51,49,NA,1,,47,Never,NA,White,Male,Non-Hispanic
P0013,24,1.1999999999999995,4,8,Banner,Lost,2,hot_win_number,Chose Non-Hot,69,73,NA,1,,47,Never,NA,White,Male,Non-Hispanic
P0017,1,-0.01,21,34,Banner,Lost,1,nonhot_win_number,Chose Non-Hot,60,54,NA,2,I still don't get it. It was all just a guess after all?,43,Never,NA,White,Male,Non-Hispanic
P0017,2,-0.02,4,10,No Banner,Lost,0,NA,Chose Non-Hot,44,44,NA,2,I still don't get it. It was all just a guess after all?,43,Never,NA,White,Male,Non-Hispanic
P0017,3,0.32999999999999996,19,19,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,2,I still don't get it. It was all just a guess after all?,43,Never,NA,White,Male,Non-Hispanic
P0017,4,0.31999999999999995,11,29,No Banner,Lost,0,NA,Chose Non-Hot,44,58,NA,2,I still don't get it. It was all just a guess after all?,43,Never,NA,White,Male,Non-Hispanic
P0017,5,0.30999999999999994,27,20,Banner,Lost,8,nonhot_win_number,Chose Hot,41,41,NA,2,I still don't get it. It was all just a guess after all?,43,Never,NA,White,Male,Non-Hispanic
P0017,6,0.29999999999999993,30,34,No Banner,Lost,0,NA,Chose Non-Hot,46,80,NA,2,I still don't get it. It was all just a guess after all?,43,Never,NA,White,Male,Non-Hispanic
P0017,7,0.2899999999999999,28,8,No Banner,Lost,0,NA,Chose Non-Hot,63,66,NA,2,I still don't get it. It was all just a guess after all?,43,Never,NA,White,Male,Non-Hispanic
P0017,8,0.2799999999999999,26,36,Banner,Lost,2,nonhot_win_number,Chose Hot,72,60,NA,2,I still don't get it. It was all just a guess after all?,43,Never,NA,White,Male,Non-Hispanic
P0017,9,0.2699999999999999,10,14,No Banner,Lost,0,NA,Chose Non-Hot,58,61,NA,2,I still don't get it. It was all just a guess after all?,43,Never,NA,White,Male,Non-Hispanic
P0017,10,0.6199999999999999,22,22,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,2,I still don't get it. It was all just a guess after all?,43,Never,NA,White,Male,Non-Hispanic
P0017,11,0.6099999999999999,14,36,Banner,Lost,3,nonhot_win_number,Chose Non-Hot,64,62,NA,2,I still don't get it. It was all just a guess after all?,43,Never,NA,White,Male,Non-Hispanic
P0017,12,0.5999999999999999,23,14,No Banner,Lost,0,NA,Chose Non-Hot,49,54,NA,2,I still don't get it. It was all just a guess after all?,43,Never,NA,White,Male,Non-Hispanic
P0017,13,0.5899999999999999,10,25,Banner,Lost,2,hot_win_number,Chose Hot,74,65,NA,2,I still don't get it. It was all just a guess after all?,43,Never,NA,White,Male,Non-Hispanic
P0017,14,0.5799999999999998,15,5,No Banner,Lost,0,NA,Chose Non-Hot,62,65,NA,2,I still don't get it. It was all just a guess after all?,43,Never,NA,White,Male,Non-Hispanic
P0017,15,0.5699999999999998,8,33,Banner,Lost,16,nonhot_win_number,Chose Hot,61,61,NA,2,I still don't get it. It was all just a guess after all?,43,Never,NA,White,Male,Non-Hispanic
P0017,16,0.5599999999999998,8,24,Banner,Lost,1,nonhot_win_number,Chose Hot,61,62,NA,2,I still don't get it. It was all just a guess after all?,43,Never,NA,White,Male,Non-Hispanic
P0017,17,0.9099999999999998,4,4,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,2,I still don't get it. It was all just a guess after all?,43,Never,NA,White,Male,Non-Hispanic
P0017,18,0.8999999999999998,35,33,Banner,Lost,3,hot_win_number,Chose Hot,59,59,NA,2,I still don't get it. It was all just a guess after all?,43,Never,NA,White,Male,Non-Hispanic
P0017,19,0.8899999999999998,4,6,No Banner,Lost,0,NA,Chose Non-Hot,67,62,NA,2,I still don't get it. It was all just a guess after all?,43,Never,NA,White,Male,Non-Hispanic
P0017,20,0.8799999999999998,4,17,Banner,Lost,16,hot_win_number,Chose Hot,55,64,NA,2,I still don't get it. It was all just a guess after all?,43,Never,NA,White,Male,Non-Hispanic
P0017,21,1.2299999999999998,8,8,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,2,I still don't get it. It was all just a guess after all?,43,Never,NA,White,Male,Non-Hispanic
P0017,22,1.2199999999999998,4,1,No Banner,Lost,0,NA,Chose Non-Hot,59,51,NA,2,I still don't get it. It was all just a guess after all?,43,Never,NA,White,Male,Non-Hispanic
P0017,23,1.2099999999999995,2,33,Banner,Lost,8,hot_win_number,Chose Hot,57,56,NA,2,I still don't get it. It was all just a guess after all?,43,Never,NA,White,Male,Non-Hispanic
P0017,24,1.1999999999999995,14,6,No Banner,Lost,0,NA,Chose Non-Hot,56,53,NA,2,I still don't get it. It was all just a guess after all?,43,Never,NA,White,Male,Non-Hispanic
P0028,1,-0.01,34,14,No Banner,Lost,0,NA,Chose Non-Hot,62,86,NA,3,This was a fun experiment.,47,Never,NA,White,Male,Non-Hispanic
P0028,2,-0.02,24,3,No Banner,Lost,0,NA,Chose Non-Hot,75,90,NA,3,This was a fun experiment.,47,Never,NA,White,Male,Non-Hispanic
P0028,3,0.32999999999999996,12,12,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,3,This was a fun experiment.,47,Never,NA,White,Male,Non-Hispanic
P0028,4,0.31999999999999995,32,21,No Banner,Lost,0,NA,Chose Non-Hot,75,85,NA,3,This was a fun experiment.,47,Never,NA,White,Male,Non-Hispanic
P0028,5,0.30999999999999994,23,31,Banner,Lost,1,nonhot_win_number,Chose Hot,90,75,NA,3,This was a fun experiment.,47,Never,NA,White,Male,Non-Hispanic
P0028,6,0.29999999999999993,18,33,No Banner,Lost,0,NA,Chose Non-Hot,76,83,NA,3,This was a fun experiment.,47,Never,NA,White,Male,Non-Hispanic
P0028,7,0.2899999999999999,19,22,No Banner,Lost,0,NA,Chose Non-Hot,80,88,NA,3,This was a fun experiment.,47,Never,NA,White,Male,Non-Hispanic
P0028,8,0.2799999999999999,12,35,No Banner,Lost,0,NA,Chose Non-Hot,70,83,NA,3,This was a fun experiment.,47,Never,NA,White,Male,Non-Hispanic
P0028,9,0.2699999999999999,31,22,No Banner,Lost,0,NA,Chose Non-Hot,80,90,NA,3,This was a fun experiment.,47,Never,NA,White,Male,Non-Hispanic
P0028,10,0.2599999999999999,11,1,Banner,Lost,3,nonhot_win_number,Chose Hot,90,95,NA,3,This was a fun experiment.,47,Never,NA,White,Male,Non-Hispanic
P0028,11,0.2499999999999999,22,23,No Banner,Lost,0,NA,Chose Non-Hot,86,94,NA,3,This was a fun experiment.,47,Never,NA,White,Male,Non-Hispanic
P0028,12,0.5999999999999999,24,24,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,3,This was a fun experiment.,47,Never,NA,White,Male,Non-Hispanic
P0028,13,0.5899999999999999,21,34,No Banner,Lost,0,NA,Chose Non-Hot,80,82,NA,3,This was a fun experiment.,47,Never,NA,White,Male,Non-Hispanic
P0028,14,0.5799999999999998,1,15,Banner,Lost,2,hot_win_number,Chose Hot,90,96,NA,3,This was a fun experiment.,47,Never,NA,White,Male,Non-Hispanic
P0028,15,0.9299999999999998,20,20,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,3,This was a fun experiment.,47,Never,NA,White,Male,Non-Hispanic
P0028,16,0.9199999999999998,3,6,Banner,Lost,16,nonhot_win_number,Chose Hot,83,90,NA,3,This was a fun experiment.,47,Never,NA,White,Male,Non-Hispanic
P0028,17,0.9099999999999998,23,20,No Banner,Lost,0,NA,Chose Non-Hot,71,85,NA,3,This was a fun experiment.,47,Never,NA,White,Male,Non-Hispanic
P0028,18,0.8999999999999998,14,8,Banner,Lost,2,nonhot_win_number,Chose Hot,77,70,NA,3,This was a fun experiment.,47,Never,NA,White,Male,Non-Hispanic
P0028,19,0.8899999999999998,19,15,Banner,Lost,16,hot_win_number,Chose Hot,80,88,NA,3,This was a fun experiment.,47,Never,NA,White,Male,Non-Hispanic
P0028,20,0.8799999999999998,26,9,Banner,Lost,3,hot_win_number,Chose Hot,83,92,NA,3,This was a fun experiment.,47,Never,NA,White,Male,Non-Hispanic
P0028,21,0.8699999999999998,25,10,Banner,Lost,1,nonhot_win_number,Chose Hot,90,70,NA,3,This was a fun experiment.,47,Never,NA,White,Male,Non-Hispanic
P0028,22,1.2199999999999998,23,23,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,3,This was a fun experiment.,47,Never,NA,White,Male,Non-Hispanic
P0028,23,1.2099999999999995,22,11,Banner,Lost,8,hot_win_number,Chose Hot,85,90,NA,3,This was a fun experiment.,47,Never,NA,White,Male,Non-Hispanic
P0028,24,1.1999999999999995,23,6,Banner,Lost,8,nonhot_win_number,Chose Hot,80,83,NA,3,This was a fun experiment.,47,Never,NA,White,Male,Non-Hispanic
P0039,1,-0.01,28,7,Banner,Lost,16,hot_win_number,Chose Hot,19,30,NA,1,,39,Never,NA,White,Female,Non-Hispanic
P0039,2,-0.02,28,17,No Banner,Lost,0,NA,Chose Non-Hot,18,27,NA,1,,39,Never,NA,White,Female,Non-Hispanic
P0039,3,0.32999999999999996,28,28,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,1,,39,Never,NA,White,Female,Non-Hispanic
P0039,4,0.31999999999999995,4,13,Banner,Lost,2,hot_win_number,Chose Hot,12,23,NA,1,,39,Never,NA,White,Female,Non-Hispanic
P0039,5,0.30999999999999994,28,19,No Banner,Lost,0,NA,Chose Non-Hot,12,19,NA,1,,39,Never,NA,White,Female,Non-Hispanic
P0039,6,0.29999999999999993,28,2,Banner,Lost,16,nonhot_win_number,Chose Hot,15,22,NA,1,,39,Never,NA,White,Female,Non-Hispanic
P0039,7,0.2899999999999999,28,7,No Banner,Lost,0,NA,Chose Non-Hot,15,21,NA,1,,39,Never,NA,White,Female,Non-Hispanic
P0039,8,0.2799999999999999,28,13,No Banner,Lost,0,NA,Chose Non-Hot,12,20,NA,1,,39,Never,NA,White,Female,Non-Hispanic
P0039,9,0.6299999999999999,28,28,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,1,,39,Never,NA,White,Female,Non-Hispanic
P0039,10,0.6199999999999999,9,8,Banner,Lost,3,hot_win_number,Chose Hot,19,28,NA,1,,39,Never,NA,White,Female,Non-Hispanic
P0039,11,0.6099999999999999,28,36,No Banner,Lost,0,NA,Chose Non-Hot,10,26,NA,1,,39,Never,NA,White,Female,Non-Hispanic
P0039,12,0.5999999999999999,28,11,No Banner,Lost,0,NA,Chose Non-Hot,15,26,NA,1,,39,Never,NA,White,Female,Non-Hispanic
P0039,13,0.5899999999999999,28,19,No Banner,Lost,0,NA,Chose Non-Hot,15,24,NA,1,,39,Never,NA,White,Female,Non-Hispanic
P0039,14,0.5799999999999998,28,34,Banner,Lost,8,hot_win_number,Chose Hot,14,19,NA,1,,39,Never,NA,White,Female,Non-Hispanic
P0039,15,0.5699999999999998,27,35,Banner,Lost,3,nonhot_win_number,Chose Hot,11,20,NA,1,,39,Never,NA,White,Female,Non-Hispanic
P0039,16,0.5599999999999998,28,11,No Banner,Lost,0,NA,Chose Non-Hot,8,17,NA,1,,39,Never,NA,White,Female,Non-Hispanic
P0039,17,0.9099999999999998,28,28,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,1,,39,Never,NA,White,Female,Non-Hispanic
P0039,18,0.8999999999999998,28,6,No Banner,Lost,0,NA,Chose Non-Hot,11,19,NA,1,,39,Never,NA,White,Female,Non-Hispanic
P0039,19,0.8899999999999998,28,21,No Banner,Lost,0,NA,Chose Non-Hot,10,17,NA,1,,39,Never,NA,White,Female,Non-Hispanic
P0039,20,0.8799999999999998,28,5,Banner,Lost,1,nonhot_win_number,Chose Non-Hot,9,16,NA,1,,39,Never,NA,White,Female,Non-Hispanic
P0039,21,1.2299999999999998,28,28,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,1,,39,Never,NA,White,Female,Non-Hispanic
P0039,22,1.2199999999999998,28,33,Banner,Lost,8,nonhot_win_number,Chose Hot,8,19,NA,1,,39,Never,NA,White,Female,Non-Hispanic
P0039,23,1.2099999999999995,28,6,Banner,Lost,1,nonhot_win_number,Chose Non-Hot,12,19,NA,1,,39,Never,NA,White,Female,Non-Hispanic
P0039,24,1.1999999999999995,28,32,Banner,Lost,2,nonhot_win_number,Chose Non-Hot,7,16,NA,1,,39,Never,NA,White,Female,Non-Hispanic
P0055,1,-0.01,12,20,Banner,Lost,2,nonhot_win_number,Chose Hot,100,100,NA,1,,60,Never,NA,White,Male,Non-Hispanic
P0055,2,-0.02,15,3,No Banner,Lost,0,NA,Chose Non-Hot,100,100,NA,1,,60,Never,NA,White,Male,Non-Hispanic
P0055,3,0.32999999999999996,24,24,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,1,,60,Never,NA,White,Male,Non-Hispanic
P0055,4,0.31999999999999995,15,16,Banner,Lost,1,nonhot_win_number,Chose Non-Hot,100,100,NA,1,,60,Never,NA,White,Male,Non-Hispanic
P0055,5,0.30999999999999994,32,23,No Banner,Lost,0,NA,Chose Non-Hot,100,100,NA,1,,60,Never,NA,White,Male,Non-Hispanic
P0055,6,0.29999999999999993,15,4,No Banner,Lost,0,NA,Chose Non-Hot,100,100,NA,1,,60,Never,NA,White,Male,Non-Hispanic
P0055,7,0.2899999999999999,8,11,Banner,Lost,3,nonhot_win_number,Chose Non-Hot,100,100,NA,1,,60,Never,NA,White,Male,Non-Hispanic
P0055,8,0.2799999999999999,11,3,Banner,Lost,2,hot_win_number,Chose Hot,100,100,NA,1,,60,Never,NA,White,Male,Non-Hispanic
P0055,9,0.2699999999999999,33,25,No Banner,Lost,0,NA,Chose Non-Hot,100,100,NA,1,,60,Never,NA,White,Male,Non-Hispanic
P0055,10,0.2599999999999999,12,14,Banner,Lost,1,nonhot_win_number,Chose Non-Hot,100,100,NA,1,,60,Never,NA,White,Male,Non-Hispanic
P0055,11,0.2499999999999999,22,12,Banner,Lost,16,nonhot_win_number,Chose Non-Hot,100,100,NA,1,,60,Never,NA,White,Male,Non-Hispanic
P0055,12,0.5999999999999999,18,18,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,1,,60,Never,NA,White,Male,Non-Hispanic
P0055,13,0.5899999999999999,19,17,No Banner,Lost,0,NA,Chose Non-Hot,100,100,NA,1,,60,Never,NA,White,Male,Non-Hispanic
P0055,14,0.5799999999999998,4,23,Banner,Lost,3,hot_win_number,Chose Non-Hot,100,100,NA,1,,60,Never,NA,White,Male,Non-Hispanic
P0055,15,0.5699999999999998,24,11,No Banner,Lost,0,NA,Chose Non-Hot,100,100,NA,1,,60,Never,NA,White,Male,Non-Hispanic
P0055,16,0.9199999999999998,10,10,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,1,,60,Never,NA,White,Male,Non-Hispanic
P0055,17,0.9099999999999998,15,13,No Banner,Lost,0,NA,Chose Non-Hot,100,100,NA,1,,60,Never,NA,White,Male,Non-Hispanic
P0055,18,0.8999999999999998,12,30,Banner,Lost,8,nonhot_win_number,Chose Non-Hot,100,100,NA,1,,60,Never,NA,White,Male,Non-Hispanic
P0055,19,0.8899999999999998,11,12,No Banner,Lost,0,NA,Chose Non-Hot,100,100,NA,1,,60,Never,NA,White,Male,Non-Hispanic
P0055,20,0.8799999999999998,18,19,Banner,Lost,16,hot_win_number,Chose Non-Hot,100,100,NA,1,,60,Never,NA,White,Male,Non-Hispanic
P0055,21,1.2299999999999998,18,18,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,1,,60,Never,NA,White,Male,Non-Hispanic
P0055,22,1.2199999999999998,10,7,No Banner,Lost,0,NA,Chose Non-Hot,100,100,NA,1,,60,Never,NA,White,Male,Non-Hispanic
P0055,23,1.2099999999999995,18,25,No Banner,Lost,0,NA,Chose Non-Hot,100,100,NA,1,,60,Never,NA,White,Male,Non-Hispanic
P0055,24,1.1999999999999995,18,21,Banner,Lost,8,hot_win_number,Chose Hot,100,100,NA,1,,60,Never,NA,White,Male,Non-Hispanic
P0057,1,-0.01,33,7,No Banner,Lost,0,NA,Chose Non-Hot,94,100,NA,1,,36,A few times,NA,White,Male,Non-Hispanic
P0057,2,-0.02,7,34,No Banner,Lost,0,NA,Chose Non-Hot,89,100,NA,1,,36,A few times,NA,White,Male,Non-Hispanic
P0057,3,-0.03,35,22,No Banner,Lost,0,NA,Chose Non-Hot,92,100,NA,1,,36,A few times,NA,White,Male,Non-Hispanic
P0057,4,-0.04,36,20,No Banner,Lost,0,NA,Chose Non-Hot,85,92,NA,1,,36,A few times,NA,White,Male,Non-Hispanic
P0057,5,0.31,1,1,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,1,,36,A few times,NA,White,Male,Non-Hispanic
P0057,6,0.3,2,30,No Banner,Lost,0,NA,Chose Non-Hot,95,100,NA,1,,36,A few times,NA,White,Male,Non-Hispanic
